[2026-09-02T15:01:38.233Z INFO  gresse::http_server] running CRDT HTTP server
[2026-09-02T15:01:38.529Z INFO  gresse::network] replica 178835836297161905 discovered network member NetworkMember { pid: 178835836128991907, address: 3.71.184.22:19083, final_counter: None }
[2026-09-02T15:01:38.529Z INFO  gresse::network] replica 178835836297161905 discovered network member NetworkMember { pid: 178835836128992907, address: 3.71.184.22:19084, final_counter: None }
[2026-09-02T15:01:38.529Z INFO  gresse::network] replica 178835836297161905 discovered network member NetworkMember { pid: 178835836195159506, address: 63.33.67.241:19080, final_counter: None }
[2026-09-02T15:01:38.529Z INFO  gresse::network] replica 178835836297161905 discovered network member NetworkMember { pid: 178835836195160505, address: 63.33.67.241:19081, final_counter: None }
[2026-09-02T15:01:38.529Z INFO  gresse::network] replica 178835836297161905 discovered network member NetworkMember { pid: 178835836195161504, address: 63.33.67.241:19082, final_counter: None }
[2026-09-02T15:01:38.529Z INFO  gresse::network] replica 178835836297161905 discovered network member NetworkMember { pid: 178835836195162507, address: 63.33.67.241:19083, final_counter: None }
[2026-09-02T15:01:38.529Z INFO  gresse::network] replica 178835836297161905 discovered network member NetworkMember { pid: 178835836195163507, address: 63.33.67.241:19084, final_counter: None }
[2026-09-02T15:01:38.529Z INFO  gresse::network] replica 178835836297161905 discovered network member NetworkMember { pid: 178835836297159907, address: 18.169.194.24:19080, final_counter: None }
[2026-09-02T15:01:38.529Z INFO  gresse::network] replica 178835836297161905 discovered network member NetworkMember { pid: 178835836297160906, address: 18.169.194.24:19081, final_counter: None }
[2026-09-02T15:01:38.529Z INFO  gresse::network] replica 178835836297161905 discovered network member NetworkMember { pid: 178835836297162904, address: 18.169.194.24:19083, final_counter: None }
[2026-09-02T15:01:38.529Z INFO  gresse::network] replica 178835836297161905 discovered network member NetworkMember { pid: 178835836297163903, address: 18.169.194.24:19084, final_counter: None }
[2026-09-02T15:01:38.529Z INFO  gresse::network] replica 178835836297161905 discovered network member NetworkMember { pid: 178835836374677606, address: 13.38.27.31:19080, final_counter: None }
[2026-09-02T15:01:38.529Z INFO  gresse::network] replica 178835836297161905 discovered network member NetworkMember { pid: 178835836374678606, address: 13.38.27.31:19081, final_counter: None }
[2026-09-02T15:01:38.529Z INFO  gresse::network] replica 178835836297161905 discovered network member NetworkMember { pid: 178835836374679606, address: 13.38.27.31:19082, final_counter: None }
[2026-09-02T15:01:38.529Z INFO  gresse::network] replica 178835836297161905 discovered network member NetworkMember { pid: 178835836374680605, address: 13.38.27.31:19083, final_counter: None }
[2026-09-02T15:01:38.529Z INFO  gresse::network] replica 178835836297161905 discovered network member NetworkMember { pid: 178835836374681604, address: 13.38.27.31:19084, final_counter: None }
[2026-09-02T15:01:38.530Z WARN  gresse::network] replica 178835836297161905 peer connection attempt failed: could not connect to 18.169.194.24:19083: Connection refused (os error 111)
[2026-09-02T15:01:38.531Z INFO  gresse::network] replica 178835836297161905 registered bidirectional network channel for replica 178835836297163903
[2026-09-02T15:01:38.531Z INFO  gresse::replica] replica 178835836297161905 established peer replication connection with replica 178835836297163903
[2026-09-02T15:01:38.531Z INFO  gresse::network] replica 178835836297161905 registered bidirectional network channel for replica 178835836297159907
[2026-09-02T15:01:38.531Z INFO  gresse::replica] replica 178835836297161905 established peer replication connection with replica 178835836297159907
[2026-09-02T15:01:38.531Z INFO  gresse::network] replica 178835836297161905 registered bidirectional network channel for replica 178835836297160906
[2026-09-02T15:01:38.531Z INFO  gresse::replica] replica 178835836297161905 established peer replication connection with replica 178835836297160906
[2026-09-02T15:01:38.544Z INFO  gresse::network] replica 178835836297161905 registered bidirectional network channel for replica 178835836374679606
[2026-09-02T15:01:38.544Z INFO  gresse::replica] replica 178835836297161905 established peer replication connection with replica 178835836374679606
[2026-09-02T15:01:38.546Z INFO  gresse::network] replica 178835836297161905 registered bidirectional network channel for replica 178835836374681604
[2026-09-02T15:01:38.546Z INFO  gresse::replica] replica 178835836297161905 established peer replication connection with replica 178835836374681604
[2026-09-02T15:01:38.546Z INFO  gresse::network] replica 178835836297161905 registered bidirectional network channel for replica 178835836374677606
[2026-09-02T15:01:38.546Z INFO  gresse::replica] replica 178835836297161905 established peer replication connection with replica 178835836374677606
[2026-09-02T15:01:38.546Z INFO  gresse::network] replica 178835836297161905 registered bidirectional network channel for replica 178835836374680605
[2026-09-02T15:01:38.546Z INFO  gresse::replica] replica 178835836297161905 established peer replication connection with replica 178835836374680605
[2026-09-02T15:01:38.546Z INFO  gresse::network] replica 178835836297161905 registered bidirectional network channel for replica 178835836374678606
[2026-09-02T15:01:38.546Z INFO  gresse::replica] replica 178835836297161905 established peer replication connection with replica 178835836374678606
[2026-09-02T15:01:38.549Z INFO  gresse::network] replica 178835836297161905 registered bidirectional network channel for replica 178835836195162507
[2026-09-02T15:01:38.549Z INFO  gresse::replica] replica 178835836297161905 established peer replication connection with replica 178835836195162507
[2026-09-02T15:01:38.549Z INFO  gresse::network] replica 178835836297161905 registered bidirectional network channel for replica 178835836195161504
[2026-09-02T15:01:38.549Z INFO  gresse::replica] replica 178835836297161905 established peer replication connection with replica 178835836195161504
[2026-09-02T15:01:38.549Z INFO  gresse::network] replica 178835836297161905 registered bidirectional network channel for replica 178835836195163507
[2026-09-02T15:01:38.549Z INFO  gresse::replica] replica 178835836297161905 established peer replication connection with replica 178835836195163507
[2026-09-02T15:01:38.549Z INFO  gresse::network] replica 178835836297161905 registered bidirectional network channel for replica 178835836195159506
[2026-09-02T15:01:38.549Z INFO  gresse::replica] replica 178835836297161905 established peer replication connection with replica 178835836195159506
[2026-09-02T15:01:38.550Z INFO  gresse::network] replica 178835836297161905 registered bidirectional network channel for replica 178835836195160505
[2026-09-02T15:01:38.550Z INFO  gresse::replica] replica 178835836297161905 established peer replication connection with replica 178835836195160505
[2026-09-02T15:01:38.554Z INFO  gresse::network] replica 178835836297161905 registered bidirectional network channel for replica 178835836128992907
[2026-09-02T15:01:38.554Z INFO  gresse::replica] replica 178835836297161905 established peer replication connection with replica 178835836128992907
[2026-09-02T15:01:38.555Z INFO  gresse::network] replica 178835836297161905 registered bidirectional network channel for replica 178835836128989904
[2026-09-02T15:01:38.555Z INFO  gresse::replica] replica 178835836297161905 established peer replication connection with replica 178835836128989904
[2026-09-02T15:01:38.555Z INFO  gresse::network] replica 178835836297161905 registered bidirectional network channel for replica 178835836128990907
[2026-09-02T15:01:38.555Z INFO  gresse::replica] replica 178835836297161905 established peer replication connection with replica 178835836128990907
[2026-09-02T15:01:38.555Z INFO  gresse::network] replica 178835836297161905 registered bidirectional network channel for replica 178835836128988905
[2026-09-02T15:01:38.555Z INFO  gresse::replica] replica 178835836297161905 established peer replication connection with replica 178835836128988905
[2026-09-02T15:01:38.555Z INFO  gresse::network] replica 178835836297161905 registered bidirectional network channel for replica 178835836128991907
[2026-09-02T15:01:38.555Z INFO  gresse::replica] replica 178835836297161905 established peer replication connection with replica 178835836128991907
[2026-09-02T15:01:38.587Z INFO  gresse::network] replica 178835836297161905 registered bidirectional network channel for replica 178835836089860607
[2026-09-02T15:01:38.587Z INFO  gresse::replica] replica 178835836297161905 established peer replication connection with replica 178835836089860607
[2026-09-02T15:01:38.587Z INFO  gresse::network] replica 178835836297161905 registered bidirectional network channel for replica 178835836089857604
[2026-09-02T15:01:38.587Z INFO  gresse::replica] replica 178835836297161905 established peer replication connection with replica 178835836089857604
[2026-09-02T15:01:38.587Z INFO  gresse::network] replica 178835836297161905 registered bidirectional network channel for replica 178835836089859607
[2026-09-02T15:01:38.587Z INFO  gresse::replica] replica 178835836297161905 established peer replication connection with replica 178835836089859607
[2026-09-02T15:01:38.587Z INFO  gresse::network] replica 178835836297161905 registered bidirectional network channel for replica 178835836089858607
[2026-09-02T15:01:38.587Z INFO  gresse::replica] replica 178835836297161905 established peer replication connection with replica 178835836089858607
[2026-09-02T15:01:38.587Z INFO  gresse::network] replica 178835836297161905 registered bidirectional network channel for replica 178835836089861606
[2026-09-02T15:01:38.587Z INFO  gresse::replica] replica 178835836297161905 established peer replication connection with replica 178835836089861606
[2026-09-02T15:01:39.901Z INFO  gresse::network] replica 178835836297161905 registered bidirectional network channel for replica 178835836297162904
[2026-09-02T15:01:39.901Z INFO  gresse::replica] replica 178835836297161905 established peer replication connection with replica 178835836297162904
[2026-09-02T15:01:43.370Z INFO  gresse::replica] replica 178835836297161905 observed shutdown descriptor for replica 178835836195162503 with final counter Some(3802)
[2026-09-02T15:01:44.029Z INFO  gresse::replica] replica 178835836297161905 observed shutdown descriptor for replica 178835836195163506 with final counter Some(1025)
[2026-09-02T15:01:44.461Z INFO  gresse::replica] replica 178835836297161905 observed shutdown descriptor for replica 178835836297159906 with final counter Some(852)
[2026-09-02T15:01:48.531Z WARN  gresse::network] peer connection write failed: Broken pipe (os error 32)
[2026-09-02T15:01:51.531Z WARN  gresse::replica] replica 178835836297161905 deferred pull request to peer 178835836089859607: channel closed
[2026-09-02T15:01:52.531Z WARN  gresse::network] peer connection write failed: Broken pipe (os error 32)
[2026-09-02T15:01:54.531Z WARN  gresse::network] peer connection write failed: Broken pipe (os error 32)
[2026-09-02T15:01:57.531Z WARN  gresse::network] peer connection write failed: Broken pipe (os error 32)
[2026-09-02T15:02:02.530Z WARN  gresse::replica] replica 178835836297161905 deferred pull request to peer 178835836297163903: channel closed
[2026-09-02T15:02:04.531Z WARN  gresse::network] peer connection write failed: Broken pipe (os error 32)
[2026-09-02T15:02:05.531Z WARN  gresse::network] peer connection write failed: Broken pipe (os error 32)
[2026-09-02T15:02:09.531Z WARN  gresse::network] peer connection write failed: Broken pipe (os error 32)
[2026-09-02T15:02:10.531Z WARN  gresse::network] peer connection write failed: Broken pipe (os error 32)
[2026-09-02T15:02:11.531Z WARN  gresse::network] peer connection write failed: Broken pipe (os error 32)
[2026-09-02T15:02:12.531Z WARN  gresse::replica] replica 178835836297161905 deferred pull request to peer 178835836128988905: channel closed
[2026-09-02T15:02:13.531Z WARN  gresse::network] peer connection write failed: Broken pipe (os error 32)
[2026-09-02T15:02:15.530Z WARN  gresse::network] peer connection write failed: Broken pipe (os error 32)
[2026-09-02T15:02:18.531Z WARN  gresse::replica] replica 178835836297161905 deferred pull request to peer 178835836374681604: channel closed
[2026-09-02T15:02:19.530Z WARN  gresse::network] peer connection write failed: Broken pipe (os error 32)
[2026-09-02T15:02:20.531Z WARN  gresse::replica] replica 178835836297161905 deferred pull request to peer 178835836089857604: channel closed
[2026-09-02T15:02:21.530Z WARN  gresse::network] peer connection write failed: Broken pipe (os error 32)
[2026-09-02T15:02:23.531Z WARN  gresse::network] peer connection write failed: Broken pipe (os error 32)
[2026-09-02T15:02:24.530Z WARN  gresse::replica] replica 178835836297161905 deferred pull request to peer 178835836089858607: channel closed
[2026-09-02T15:02:25.531Z WARN  gresse::replica] replica 178835836297161905 deferred pull request to peer 178835836089861606: channel closed
[2026-09-02T15:02:27.531Z WARN  gresse::replica] replica 178835836297161905 deferred pull request to peer 178835836195161504: channel closed
[2026-09-02T15:02:28.531Z WARN  gresse::replica] replica 178835836297161905 deferred pull request to peer 178835836374678606: channel closed
[2026-09-02T15:02:29.530Z WARN  gresse::replica] replica 178835836297161905 deferred pull request to peer 178835836195159506: channel closed
[2026-09-02T15:02:30.531Z WARN  gresse::replica] replica 178835836297161905 deferred pull request to peer 178835836374679606: channel closed
[2026-09-02T15:02:31.531Z WARN  gresse::network] peer connection write failed: Broken pipe (os error 32)
[2026-09-02T15:02:32.530Z WARN  gresse::network] peer connection write failed: Broken pipe (os error 32)
[2026-09-02T15:02:34.530Z WARN  gresse::network] peer connection write failed: Broken pipe (os error 32)
[2026-09-02T15:02:35.531Z WARN  gresse::replica] replica 178835836297161905 deferred pull request to peer 178835836128990907: channel closed
[2026-09-02T15:02:36.531Z WARN  gresse::replica] replica 178835836297161905 deferred pull request to peer 178835836089860607: channel closed
[2026-09-02T15:02:38.348Z INFO  gresse::replica] replica 178835836297161905 observed shutdown descriptor for replica 178835836297163903 with final counter Some(4099)
[2026-09-02T15:02:38.632Z INFO  gresse::replica] replica 178835836297161905 observed shutdown descriptor for replica 178835836374677606 with final counter Some(851)
[2026-09-02T15:02:38.958Z INFO  gresse::replica] replica 178835836297161905 observed shutdown descriptor for replica 178835836374678606 with final counter Some(842)
[2026-09-02T15:02:39.314Z WARN  gresse::replica] replica 178835836297161905 deferred pull request to peer 178835836128991907: channel closed
[2026-09-02T15:02:44.531Z WARN  gresse::replica] replica 178835836297161905 deferred pull request to peer 178835836374680605: channel closed
[2026-09-02T15:02:50.530Z WARN  gresse::replica] replica 178835836297161905 deferred pull request to peer 178835836195160505: channel closed
[2026-09-02T15:03:35.517Z INFO  gresse::network] replica 178835836297161905 registered bidirectional network channel for replica 178835836297163907
[2026-09-02T15:03:35.517Z INFO  gresse::replica] replica 178835836297161905 established peer replication connection with replica 178835836297163907
[2026-09-02T15:03:35.580Z INFO  gresse::network] replica 178835836297161905 registered bidirectional network channel for replica 178835836374677607
[2026-09-02T15:03:35.580Z INFO  gresse::replica] replica 178835836297161905 established peer replication connection with replica 178835836374677607
[2026-09-02T15:03:37.150Z INFO  gresse::network] replica 178835836297161905 registered bidirectional network channel for replica 178835836374678607
[2026-09-02T15:03:37.150Z INFO  gresse::replica] replica 178835836297161905 established peer replication connection with replica 178835836374678607
[2026-09-02T15:04:38.344Z INFO  gresse::replica] replica 178835836297161905 observed shutdown descriptor for replica 178835836089857604 with final counter Some(4380)
[2026-09-02T15:04:38.756Z INFO  gresse::replica] replica 178835836297161905 observed shutdown descriptor for replica 178835836089858607 with final counter Some(843)
[2026-09-02T15:04:39.164Z INFO  gresse::replica] replica 178835836297161905 observed shutdown descriptor for replica 178835836089859607 with final counter Some(837)
[2026-09-02T15:04:42.323Z INFO  gresse::replica] replica 178835836297161905 gc departed_pids=None updated_stable=DotSet { set: {178835836297163901: -1, 178835836089860601: -1, 178835836128992907: -1, 178835836195162503: -1, 178835836297161905: -1, 178835836089859601: -1, 178835836297162903: -1, 178835836089857601: -1, 178835836128992906: -1, 178835836089858601: -1, 178835836089857603: -1, 178835836128991901: -1, 178835836089859602: -1, 178835836089858603: -1, 178835836089857604: -1, 178835836374679605: -1, 178835836128990901: -1, 178835836195160503: -1, 178835836374680604: -1, 178835836195163506: -1, 178835836128988904: -1, 178835836374679601: -1, 178835836374681602: -1, 178835836128989901: -1, 178835836195161503: -1, 178835836089861604: -1, 178835836374681601: -1, 178835836089861606: -1, 178835836374677601: -1, 178835836089860607: -1, 178835836195161504: -1, 178835836297160905: -1, 178835836297160904: -1, 178835836128991902: -1, 178835836374677606: -1, 178835836297159905: -1, 178835836374677602: -1, 178835836374678605: -1, 178835836374679606: -1, 178835836297159901: -1, 178835836128991906: -1, 178835836374678601: -1, 178835836089858607: -1, 178835836297162901: -1, 178835836128990903: -1, 178835836089859607: -1, 178835836195160501: -1, 178835836089859606: -1, 178835836297161903: -1, 178835836195163502: -1, 178835836195162507: -1, 178835836374679604: -1, 178835836089861601: -1, 178835836374678606: -1, 178835836128988903: -1, 178835836128989903: -1, 178835836195163507: -1, 178835836128988905: -1, 178835836128992905: -1, 178835836089861605: -1, 178835836128991907: -1, 178835836195160505: -1, 178835836128990902: -1, 178835836297159906: -1, 178835836297163902: -1, 178835836128992901: -1, 178835836297162902: -1, 178835836128989902: -1, 178835836297163903: -1, 178835836195160504: -1, 178835836089860606: -1, 178835836374678607: -1, 178835836374677607: -1, 178835836128989904: -1, 178835836297162904: -1, 178835836128990907: -1, 178835836374680603: -1, 178835836297161901: -1, 178835836195162501: -1, 178835836374681604: -1, 178835836374680601: -1, 178835836089857602: -1, 178835836195159505: -1, 178835836195159506: -1, 178835836374681603: -1, 178835836297163907: -1, 178835836195159501: -1, 178835836297161904: -1, 178835836195159504: -1, 178835836297160906: -1, 178835836089860605: -1, 178835836374680605: -1, 178835836195163501: -1, 178835836128988901: -1, 0: 0, 178835836195161502: -1, 178835836089858602: -1, 178835836297159907: -1, 178835836297160901: -1, 178835836195162502: -1, 178835836195161501: -1} }
[2026-09-02T15:04:43.977Z INFO  gresse::replica] replica 178835836297161905 completed gc round
[2026-09-02T15:05:35.527Z INFO  gresse::network] replica 178835836297161905 registered bidirectional network channel for replica 178835836089857608
[2026-09-02T15:05:35.527Z INFO  gresse::replica] replica 178835836297161905 established peer replication connection with replica 178835836089857608
[2026-09-02T15:05:36.950Z INFO  gresse::network] replica 178835836297161905 registered bidirectional network channel for replica 178835836089858608
[2026-09-02T15:05:36.950Z INFO  gresse::replica] replica 178835836297161905 established peer replication connection with replica 178835836089858608
[2026-09-02T15:05:38.347Z INFO  gresse::network] replica 178835836297161905 discovered network member NetworkMember { pid: 178835836089859608, address: 13.48.31.196:19082, final_counter: None }
[2026-09-02T15:05:38.402Z INFO  gresse::network] replica 178835836297161905 registered bidirectional network channel for replica 178835836089859608
[2026-09-02T15:05:38.402Z INFO  gresse::replica] replica 178835836297161905 established peer replication connection with replica 178835836089859608
[2026-09-02T15:06:38.342Z INFO  gresse::replica] replica 178835836297161905 observed shutdown descriptor for replica 178835836128989904 with final counter Some(3914)
[2026-09-02T15:06:38.770Z INFO  gresse::replica] replica 178835836297161905 observed shutdown descriptor for replica 178835836128990907 with final counter Some(872)
[2026-09-02T15:06:39.225Z INFO  gresse::replica] replica 178835836297161905 observed shutdown descriptor for replica 178835836128991907 with final counter Some(868)
[2026-09-02T15:07:35.447Z INFO  gresse::network] replica 178835836297161905 registered bidirectional network channel for replica 178835836128989908
[2026-09-02T15:07:35.447Z INFO  gresse::replica] replica 178835836297161905 established peer replication connection with replica 178835836128989908
[2026-09-02T15:07:36.758Z INFO  gresse::network] replica 178835836297161905 registered bidirectional network channel for replica 178835836128990908
[2026-09-02T15:07:36.758Z INFO  gresse::replica] replica 178835836297161905 established peer replication connection with replica 178835836128990908
[2026-09-02T15:07:38.121Z INFO  gresse::network] replica 178835836297161905 registered bidirectional network channel for replica 178835836128991908
[2026-09-02T15:07:38.121Z INFO  gresse::replica] replica 178835836297161905 established peer replication connection with replica 178835836128991908
