[2026-09-01T10:19:43.037Z INFO  gresse::http_server] running CRDT HTTP server
[2026-09-01T10:19:43.321Z INFO  gresse::network] replica 178825480759179608 discovered network member NetworkMember { pid: 178825481046241407, address: 13.38.41.188:19082, final_counter: None }
[2026-09-01T10:19:43.321Z INFO  gresse::network] replica 178825480759179608 discovered network member NetworkMember { pid: 178825481046242407, address: 13.38.41.188:19083, final_counter: None }
[2026-09-01T10:19:43.321Z INFO  gresse::replica] replica 178825480759179608 established peer replication connection with replica 178825480843466707
[2026-09-01T10:19:43.321Z INFO  gresse::network] replica 178825480759179608 discovered network member NetworkMember { pid: 178825481046243407, address: 13.38.41.188:19084, final_counter: None }
[2026-09-01T10:19:43.322Z INFO  gresse::network] replica 178825480759179608 registered bidirectional network channel for replica 178825480759179608
[2026-09-01T10:19:43.322Z INFO  gresse::replica] replica 178825480759179608 established peer replication connection with replica 178825480759179608
[2026-09-01T10:19:43.322Z INFO  gresse::network] replica 178825480759179608 registered bidirectional network channel for replica 178825480759182607
[2026-09-01T10:19:43.322Z INFO  gresse::replica] replica 178825480759179608 established peer replication connection with replica 178825480759182607
[2026-09-01T10:19:43.322Z WARN  gresse::network] replica 178825480759179608 rejected peer handshake: expected 178825480759179607, received 178825480759179608
[2026-09-01T10:19:43.322Z INFO  gresse::network] replica 178825480759179608 registered bidirectional network channel for replica 178825480759180607
[2026-09-01T10:19:43.322Z INFO  gresse::replica] replica 178825480759179608 established peer replication connection with replica 178825480759180607
[2026-09-01T10:19:43.322Z INFO  gresse::network] replica 178825480759179608 registered bidirectional network channel for replica 178825480759181607
[2026-09-01T10:19:43.322Z INFO  gresse::replica] replica 178825480759179608 established peer replication connection with replica 178825480759181607
[2026-09-01T10:19:43.322Z INFO  gresse::network] replica 178825480759179608 registered bidirectional network channel for replica 178825480759183607
[2026-09-01T10:19:43.322Z INFO  gresse::replica] replica 178825480759179608 established peer replication connection with replica 178825480759183607
[2026-09-01T10:19:43.327Z INFO  gresse::network] replica 178825480759179608 registered bidirectional network channel for replica 178825480714264208
[2026-09-01T10:19:43.327Z INFO  gresse::replica] replica 178825480759179608 established peer replication connection with replica 178825480714264208
[2026-09-01T10:19:43.337Z INFO  gresse::network] replica 178825480759179608 registered bidirectional network channel for replica 178825481046240407
[2026-09-01T10:19:43.337Z INFO  gresse::network] replica 178825480759179608 registered bidirectional network channel for replica 178825481046239407
[2026-09-01T10:19:43.337Z INFO  gresse::replica] replica 178825480759179608 established peer replication connection with replica 178825481046240407
[2026-09-01T10:19:43.337Z INFO  gresse::network] replica 178825480759179608 registered bidirectional network channel for replica 178825481046241407
[2026-09-01T10:19:43.337Z INFO  gresse::replica] replica 178825480759179608 established peer replication connection with replica 178825481046239407
[2026-09-01T10:19:43.337Z INFO  gresse::replica] replica 178825480759179608 established peer replication connection with replica 178825481046241407
[2026-09-01T10:19:43.337Z INFO  gresse::network] replica 178825480759179608 registered bidirectional network channel for replica 178825481046243407
[2026-09-01T10:19:43.337Z INFO  gresse::replica] replica 178825480759179608 established peer replication connection with replica 178825481046243407
[2026-09-01T10:19:43.338Z INFO  gresse::network] replica 178825480759179608 registered bidirectional network channel for replica 178825481046242407
[2026-09-01T10:19:43.338Z INFO  gresse::replica] replica 178825480759179608 established peer replication connection with replica 178825481046242407
[2026-09-01T10:19:43.344Z INFO  gresse::network] replica 178825480759179608 registered bidirectional network channel for replica 178825480957158907
[2026-09-01T10:19:43.344Z INFO  gresse::replica] replica 178825480759179608 established peer replication connection with replica 178825480957158907
[2026-09-01T10:19:43.344Z INFO  gresse::network] replica 178825480759179608 registered bidirectional network channel for replica 178825480957157907
[2026-09-01T10:19:43.344Z INFO  gresse::replica] replica 178825480759179608 established peer replication connection with replica 178825480957157907
[2026-09-01T10:19:43.344Z INFO  gresse::network] replica 178825480759179608 registered bidirectional network channel for replica 178825480957159907
[2026-09-01T10:19:43.344Z INFO  gresse::replica] replica 178825480759179608 established peer replication connection with replica 178825480957159907
[2026-09-01T10:19:43.344Z WARN  gresse::network] replica 178825480759179608 peer connection attempt failed: could not connect to 16.170.108.158:19083: Connection refused (os error 111)
[2026-09-01T10:19:43.345Z WARN  gresse::network] replica 178825480759179608 peer connection attempt failed: could not connect to 16.170.108.158:19084: Connection refused (os error 111)
[2026-09-01T10:19:43.345Z INFO  gresse::network] replica 178825480759179608 registered bidirectional network channel for replica 178825480957161907
[2026-09-01T10:19:43.345Z INFO  gresse::replica] replica 178825480759179608 established peer replication connection with replica 178825480957161907
[2026-09-01T10:19:43.345Z INFO  gresse::network] replica 178825480759179608 registered bidirectional network channel for replica 178825480957160907
[2026-09-01T10:19:43.345Z INFO  gresse::replica] replica 178825480759179608 established peer replication connection with replica 178825480957160907
[2026-09-01T10:19:43.360Z INFO  gresse::network] replica 178825480759179608 registered bidirectional network channel for replica 178825480843463707
[2026-09-01T10:19:43.360Z INFO  gresse::replica] replica 178825480759179608 established peer replication connection with replica 178825480843463707
[2026-09-01T10:19:43.360Z INFO  gresse::network] replica 178825480759179608 registered bidirectional network channel for replica 178825480843462707
[2026-09-01T10:19:43.360Z INFO  gresse::replica] replica 178825480759179608 established peer replication connection with replica 178825480843462707
[2026-09-01T10:19:43.361Z INFO  gresse::network] replica 178825480759179608 registered bidirectional network channel for replica 178825480843464707
[2026-09-01T10:19:43.361Z INFO  gresse::replica] replica 178825480759179608 established peer replication connection with replica 178825480843464707
[2026-09-01T10:19:43.361Z INFO  gresse::network] replica 178825480759179608 registered bidirectional network channel for replica 178825480843465707
[2026-09-01T10:19:43.361Z INFO  gresse::replica] replica 178825480759179608 established peer replication connection with replica 178825480843465707
[2026-09-01T10:19:43.368Z INFO  gresse::network] replica 178825480759179608 registered bidirectional network channel for replica 178825480714263208
[2026-09-01T10:19:43.368Z INFO  gresse::replica] replica 178825480759179608 established peer replication connection with replica 178825480714263208
[2026-09-01T10:19:44.225Z INFO  gresse::network] replica 178825480759179608 registered bidirectional network channel for replica 178825480714265208
[2026-09-01T10:19:44.225Z INFO  gresse::replica] replica 178825480759179608 established peer replication connection with replica 178825480714265208
[2026-09-01T10:19:46.996Z INFO  gresse::network] replica 178825480759179608 registered bidirectional network channel for replica 178825480714266208
[2026-09-01T10:19:46.996Z INFO  gresse::replica] replica 178825480759179608 established peer replication connection with replica 178825480714266208
[2026-09-01T10:19:48.199Z INFO  gresse::replica] replica 178825480759179608 observed shutdown descriptor for replica 178825480714263207 with final counter Some(1555)
[2026-09-01T10:19:48.199Z INFO  gresse::network] replica 178825480759179608 discovered network member NetworkMember { pid: 178825480714267207, address: 16.170.108.158:19084, final_counter: None }
[2026-09-01T10:19:48.223Z WARN  gresse::network] replica 178825480759179608 peer connection attempt failed: could not connect to 16.170.108.158:19084: Connection refused (os error 111)
[2026-09-01T10:19:48.742Z INFO  gresse::replica] replica 178825480759179608 observed shutdown descriptor for replica 178825480714264207 with final counter Some(844)
[2026-09-01T10:19:49.224Z INFO  gresse::replica] replica 178825480759179608 observed shutdown descriptor for replica 178825480714265207 with final counter Some(827)
[2026-09-01T10:19:49.692Z INFO  gresse::replica] replica 178825480759179608 observed shutdown descriptor for replica 178825480759182606 with final counter Some(919)
[2026-09-01T10:19:50.095Z INFO  gresse::network] replica 178825480759179608 registered bidirectional network channel for replica 178825480714267208
[2026-09-01T10:19:50.102Z INFO  gresse::replica] replica 178825480759179608 observed shutdown descriptor for replica 178825480759183606 with final counter Some(922)
[2026-09-01T10:19:50.497Z INFO  gresse::replica] replica 178825480759179608 observed shutdown descriptor for replica 178825480843465706 with final counter Some(1287)
[2026-09-01T10:19:50.917Z INFO  gresse::replica] replica 178825480759179608 observed shutdown descriptor for replica 178825480843466706 with final counter Some(1025)
[2026-09-01T10:19:51.339Z INFO  gresse::replica] replica 178825480759179608 observed shutdown descriptor for replica 178825480957157906 with final counter Some(849)
[2026-09-01T10:19:51.762Z INFO  gresse::replica] replica 178825480759179608 observed shutdown descriptor for replica 178825480957161906 with final counter Some(1552)
[2026-09-01T10:19:52.201Z INFO  gresse::replica] replica 178825480759179608 observed shutdown descriptor for replica 178825481046239406 with final counter Some(845)
[2026-09-01T10:19:52.643Z INFO  gresse::replica] replica 178825480759179608 observed shutdown descriptor for replica 178825481046240406 with final counter Some(847)
[2026-09-01T10:19:53.081Z INFO  gresse::replica] replica 178825480759179608 established peer replication connection with replica 178825480714267208
[2026-09-01T10:19:56.322Z WARN  gresse::network] peer connection write failed: Broken pipe (os error 32)
[2026-09-01T10:20:01.322Z WARN  gresse::replica] replica 178825480759179608 deferred pull request to peer 178825480714264208: channel closed
[2026-09-01T10:20:27.322Z WARN  gresse::network] peer connection write failed: Broken pipe (os error 32)
[2026-09-01T10:20:43.114Z INFO  gresse::replica] replica 178825480759179608 observed shutdown descriptor for replica 178825480759180607 with final counter Some(1284)
[2026-09-01T10:20:48.121Z INFO  gresse::replica] replica 178825480759179608 observed shutdown descriptor for replica 178825480759181607 with final counter Some(872)
[2026-09-01T10:20:48.589Z INFO  gresse::replica] replica 178825480759179608 observed shutdown descriptor for replica 178825480759182607 with final counter Some(870)
[2026-09-01T10:20:59.322Z WARN  gresse::network] peer connection write failed: Broken pipe (os error 32)
[2026-09-01T10:21:01.322Z WARN  gresse::network] peer connection write failed: Broken pipe (os error 32)
[2026-09-01T10:21:03.322Z WARN  gresse::network] peer connection write failed: Broken pipe (os error 32)
[2026-09-01T10:21:05.322Z WARN  gresse::replica] replica 178825480759179608 deferred pull request to peer 178825480759179608: channel closed
[2026-09-01T10:21:15.322Z WARN  gresse::replica] replica 178825480759179608 deferred pull request to peer 178825480843462707: channel closed
[2026-09-01T10:21:26.322Z WARN  gresse::replica] replica 178825480759179608 deferred pull request to peer 178825480843463707: channel closed
[2026-09-01T10:21:35.322Z WARN  gresse::replica] replica 178825480759179608 deferred pull request to peer 178825480759183607: channel closed
[2026-09-01T10:21:42.786Z INFO  gresse::network] replica 178825480759179608 registered bidirectional network channel for replica 178825480759180608
[2026-09-01T10:21:42.786Z INFO  gresse::replica] replica 178825480759179608 established peer replication connection with replica 178825480759180608
[2026-09-01T10:21:43.128Z INFO  gresse::network] replica 178825480759179608 discovered network member NetworkMember { pid: 178825480759181608, address: 3.68.220.182:19082, final_counter: None }
[2026-09-01T10:21:43.699Z INFO  gresse::replica] replica 178825480759179608 established peer replication connection with replica 178825480843462708
[2026-09-01T10:21:43.699Z INFO  gresse::network] replica 178825480759179608 registered bidirectional network channel for replica 178825480843462708
[2026-09-01T10:21:43.707Z INFO  gresse::network] replica 178825480759179608 registered bidirectional network channel for replica 178825480759181608
[2026-09-01T10:21:43.707Z INFO  gresse::replica] replica 178825480759179608 established peer replication connection with replica 178825480759181608
[2026-09-01T10:21:45.021Z INFO  gresse::network] replica 178825480759179608 registered bidirectional network channel for replica 178825480759182608
[2026-09-01T10:21:45.021Z INFO  gresse::replica] replica 178825480759179608 established peer replication connection with replica 178825480759182608
[2026-09-01T10:21:45.445Z INFO  gresse::network] replica 178825480759179608 registered bidirectional network channel for replica 178825480843463708
[2026-09-01T10:21:45.445Z INFO  gresse::replica] replica 178825480759179608 established peer replication connection with replica 178825480843463708
[2026-09-01T10:21:48.614Z INFO  gresse::network] replica 178825480759179608 registered bidirectional network channel for replica 178825480759183608
[2026-09-01T10:21:48.614Z INFO  gresse::replica] replica 178825480759179608 established peer replication connection with replica 178825480759183608
[2026-09-01T10:22:45.322Z WARN  gresse::network] peer connection write failed: Broken pipe (os error 32)
[2026-09-01T10:22:48.120Z INFO  gresse::replica] replica 178825480759179608 observed shutdown descriptor for replica 178825480843464707 with final counter Some(1233)
[2026-09-01T10:22:49.191Z INFO  gresse::replica] replica 178825480759179608 observed shutdown descriptor for replica 178825480843465707 with final counter Some(925)
[2026-09-01T10:22:50.098Z INFO  gresse::replica] replica 178825480759179608 observed shutdown descriptor for replica 178825480843466707 with final counter Some(922)
[2026-09-01T10:23:01.322Z WARN  gresse::network] peer connection write failed: Broken pipe (os error 32)
[2026-09-01T10:23:13.323Z WARN  gresse::network] peer connection write failed: Broken pipe (os error 32)
[2026-09-01T10:23:15.322Z WARN  gresse::replica] replica 178825480759179608 deferred pull request to peer 178825480957157907: channel closed
[2026-09-01T10:23:23.322Z WARN  gresse::replica] replica 178825480759179608 deferred pull request to peer 178825480957159907: channel closed
[2026-09-01T10:23:30.321Z WARN  gresse::replica] replica 178825480759179608 deferred pull request to peer 178825480957158907: channel closed
[2026-09-01T10:23:43.125Z INFO  gresse::network] replica 178825480759179608 discovered network member NetworkMember { pid: 178825480843464708, address: 34.245.195.69:19082, final_counter: None }
[2026-09-01T10:23:43.164Z INFO  gresse::network] replica 178825480759179608 registered bidirectional network channel for replica 178825480843464708
[2026-09-01T10:23:43.164Z INFO  gresse::replica] replica 178825480759179608 established peer replication connection with replica 178825480843464708
[2026-09-01T10:23:43.345Z INFO  gresse::network] replica 178825480759179608 registered bidirectional network channel for replica 178825480957157908
[2026-09-01T10:23:43.345Z INFO  gresse::replica] replica 178825480759179608 established peer replication connection with replica 178825480957157908
[2026-09-01T10:23:44.539Z INFO  gresse::network] replica 178825480759179608 registered bidirectional network channel for replica 178825480843465708
[2026-09-01T10:23:44.539Z INFO  gresse::replica] replica 178825480759179608 established peer replication connection with replica 178825480843465708
[2026-09-01T10:23:44.600Z INFO  gresse::network] replica 178825480759179608 registered bidirectional network channel for replica 178825480957158908
[2026-09-01T10:23:44.600Z INFO  gresse::replica] replica 178825480759179608 established peer replication connection with replica 178825480957158908
[2026-09-01T10:23:46.066Z INFO  gresse::network] replica 178825480759179608 registered bidirectional network channel for replica 178825480957159908
[2026-09-01T10:23:46.066Z INFO  gresse::replica] replica 178825480759179608 established peer replication connection with replica 178825480957159908
[2026-09-01T10:23:46.072Z INFO  gresse::network] replica 178825480759179608 registered bidirectional network channel for replica 178825480843466708
[2026-09-01T10:23:46.072Z INFO  gresse::replica] replica 178825480759179608 established peer replication connection with replica 178825480843466708
[2026-09-01T10:24:42.322Z WARN  gresse::network] peer connection write failed: Broken pipe (os error 32)
[2026-09-01T10:24:43.123Z INFO  gresse::replica] replica 178825480759179608 observed shutdown descriptor for replica 178825480957160907 with final counter Some(1283)
[2026-09-01T10:24:43.844Z INFO  gresse::replica] replica 178825480759179608 observed shutdown descriptor for replica 178825481046239407 with final counter Some(856)
[2026-09-01T10:24:48.125Z INFO  gresse::replica] replica 178825480759179608 observed shutdown descriptor for replica 178825480957161907 with final counter Some(1025)
[2026-09-01T10:24:59.322Z WARN  gresse::network] peer connection write failed: Broken pipe (os error 32)
[2026-09-01T10:25:00.322Z WARN  gresse::replica] replica 178825480759179608 deferred pull request to peer 178825480843464708: channel closed
[2026-09-01T10:25:03.323Z WARN  gresse::network] peer connection write failed: Broken pipe (os error 32)
[2026-09-01T10:25:24.322Z WARN  gresse::replica] replica 178825480759179608 deferred pull request to peer 178825481046240407: channel closed
[2026-09-01T10:25:28.322Z WARN  gresse::replica] replica 178825480759179608 deferred pull request to peer 178825481046241407: channel closed
[2026-09-01T10:25:42.863Z INFO  gresse::network] replica 178825480759179608 registered bidirectional network channel for replica 178825480957160908
[2026-09-01T10:25:42.863Z INFO  gresse::replica] replica 178825480759179608 established peer replication connection with replica 178825480957160908
[2026-09-01T10:25:42.921Z INFO  gresse::replica] replica 178825480759179608 established peer replication connection with replica 178825481046239408
[2026-09-01T10:25:42.921Z INFO  gresse::network] replica 178825480759179608 registered bidirectional network channel for replica 178825481046239408
[2026-09-01T10:25:43.115Z INFO  gresse::network] replica 178825480759179608 discovered network member NetworkMember { pid: 178825480957161908, address: 18.130.228.25:19084, final_counter: None }
[2026-09-01T10:25:43.604Z INFO  gresse::network] replica 178825480759179608 registered bidirectional network channel for replica 178825480957161908
[2026-09-01T10:25:43.604Z INFO  gresse::replica] replica 178825480759179608 established peer replication connection with replica 178825480957161908
[2026-09-01T10:25:44.787Z INFO  gresse::network] replica 178825480759179608 registered bidirectional network channel for replica 178825481046240408
[2026-09-01T10:25:44.787Z INFO  gresse::replica] replica 178825480759179608 established peer replication connection with replica 178825481046240408
[2026-09-01T10:25:47.371Z INFO  gresse::network] replica 178825480759179608 registered bidirectional network channel for replica 178825481046241408
[2026-09-01T10:25:47.371Z INFO  gresse::replica] replica 178825480759179608 established peer replication connection with replica 178825481046241408
[2026-09-01T10:25:49.312Z INFO  gresse::network] replica 178825480759179608 registered bidirectional network channel for replica 178825481046242408
[2026-09-01T10:25:49.312Z INFO  gresse::replica] replica 178825480759179608 established peer replication connection with replica 178825481046242408
[2026-09-01T10:26:18.322Z WARN  gresse::network] peer connection write failed: Broken pipe (os error 32)
[2026-09-01T10:26:39.322Z WARN  gresse::replica] replica 178825480759179608 deferred pull request to peer 178825481046242407: channel closed
[2026-09-01T10:26:43.219Z INFO  gresse::replica] replica 178825480759179608 observed shutdown descriptor for replica 178825480714263208 with final counter Some(849)
[2026-09-01T10:26:44.086Z INFO  gresse::replica] replica 178825480759179608 observed shutdown descriptor for replica 178825481046243407 with final counter Some(1556)
[2026-09-01T10:26:48.115Z INFO  gresse::replica] replica 178825480759179608 observed shutdown descriptor for replica 178825480714264208 with final counter Some(848)
[2026-09-01T10:26:49.505Z WARN  gresse::object_storage] slow object storage download: path=acm-sec-geo-churn-20260901T092623Z-21106dd4/membership/178825480714264208,16.170.108.158:19081,14,848, bytes=30821864, etag=Some("\"43ca4f931b3dd36bad7482859709d5ee\""), version=None, get_elapsed_ms=45, body_elapsed_ms=674, decode_elapsed_ms=670, total_elapsed_ms=1390
[2026-09-01T10:27:05.322Z WARN  gresse::network] peer connection write failed: Broken pipe (os error 32)
[2026-09-01T10:27:09.322Z WARN  gresse::network] peer connection write failed: Broken pipe (os error 32)
[2026-09-01T10:27:12.322Z WARN  gresse::replica] replica 178825480759179608 deferred pull request to peer 178825480714265208: channel closed
[2026-09-01T10:27:16.322Z WARN  gresse::network] peer connection write failed: Broken pipe (os error 32)
[2026-09-01T10:27:18.322Z WARN  gresse::replica] replica 178825480759179608 deferred pull request to peer 178825480714267208: channel closed
[2026-09-01T10:27:19.321Z WARN  gresse::replica] replica 178825480759179608 deferred pull request to peer 178825480714266208: channel closed
[2026-09-01T10:27:46.609Z INFO  gresse::replica] replica 178825480759179608 gc departed_pids=None updated_stable=DotSet { set: {178825480759182608: -1, 178825481046240404: -1, 178825480843465703: -1, 178825480957160906: -1, 178825480759182604: -1, 178825480957157905: -1, 178825480759180604: -1, 178825481046241408: -1, 178825480714267204: -1, 178825480957158907: -1, 178825480957157901: -1, 178825481046240401: -1, 178825480957158901: -1, 178825481046239404: -1, 178825480843466707: -1, 178825481046239405: -1, 178825481046239401: -1, 178825481046242405: -1, 178825480759181604: -1, 178825480759181601: -1, 178825480759182602: -1, 178825480759182603: -1, 178825480714266208: -1, 178825480759179608: -1, 178825480714265206: -1, 178825480957158908: -1, 178825480957159903: -1, 178825481046243402: -1, 178825480843463708: -1, 178825480957161903: -1, 178825480957161901: -1, 178825480843462705: -1, 178825480843464702: -1, 178825481046243401: -1, 178825480714263207: -1, 178825480843462706: -1, 178825480957161906: -1, 178825480714264204: -1, 178825480843465705: -1, 178825480957159902: -1, 178825481046241401: -1, 178825480957159904: -1, 178825480714264206: -1, 178825481046242402: -1, 178825480843462701: -1, 178825480843466701: -1, 178825481046241404: -1, 178825481046240407: -1, 178825480957158902: -1, 178825480759181608: -1, 178825480957160901: -1, 178825480714265205: -1, 178825481046243405: -1, 178825480843464707: -1, 178825480759179605: -1, 178825481046240403: -1, 178825481046240406: -1, 178825480714265203: -1, 178825480957160907: -1, 178825480957158904: -1, 178825480759183605: -1, 178825480957160904: -1, 178825480843462703: -1, 178825480714266201: -1, 178825480714266205: -1, 178825480714267201: -1, 178825480843465708: -1, 178825480843464704: -1, 178825481046243403: -1, 178825480714267202: -1, 178825480714265204: -1, 178825481046239408: -1, 178825480843464705: -1, 178825480759179607: -1, 178825480957160908: -1, 178825480843464703: -1, 178825480957158905: -1, 178825480759179601: -1, 178825480759183601: -1, 178825480843463705: -1, 178825481046242408: -1, 178825480759180605: -1, 178825481046241402: -1, 178825481046239407: -1, 178825480759183603: -1, 178825481046239403: -1, 178825480714263202: -1, 178825480843465707: -1, 178825481046241406: -1, 178825480714263205: -1, 178825480759181605: -1, 178825480957159905: -1, 178825480957158906: -1, 178825481046243404: -1, 178825480843465704: -1, 178825480843463703: -1, 178825480714265208: -1, 178825480759181603: -1, 178825480714265202: -1, 178825480714264202: -1, 178825480957157902: -1, 178825480759180602: -1, 178825480759182606: -1, 178825480714265201: -1, 178825480759180603: -1, 178825480759183604: -1, 178825480843463704: -1, 178825480714264208: -1, 178825480843462702: -1, 178825480957161902: -1, 178825480759179606: -1, 178825480843464706: -1, 178825480957159908: -1, 178825480843463707: -1, 178825480759179602: -1, 178825480957160902: -1, 178825480759182601: -1, 178825480843466708: -1, 178825480843465702: -1, 178825481046242407: -1, 178825480714266207: -1, 178825480843462708: -1, 178825480714264203: -1, 178825480759179604: -1, 178825480843466705: -1, 178825481046241403: -1, 178825480759181606: -1, 178825480957159907: -1, 178825481046242403: -1, 178825480714263201: -1, 178825480714267205: -1, 178825480957159901: -1, 178825480843462704: -1, 178825480843463701: -1, 178825481046241407: -1, 178825480714267203: -1, 178825480714266203: -1, 178825481046243406: -1, 178825480714267208: -1, 178825480759181607: -1, 178825480957161907: -1, 178825480759182607: -1, 178825481046241405: -1, 178825480714266204: -1, 178825480714264201: -1, 178825480957157904: -1, 178825480957157907: -1, 178825480843463706: -1, 178825481046242404: -1, 178825480957161904: -1, 178825480957159906: -1, 178825480759183608: -1, 178825480759183606: -1, 178825480759180607: -1, 178825480957161908: -1, 178825480843465706: -1, 178825481046239406: -1, 178825480957157903: -1, 178825480843466703: -1, 178825480957157908: -1, 178825480714266202: -1, 178825480759179603: -1, 178825480843466704: -1, 178825480957160903: -1, 178825480957157906: -1, 178825480714263204: -1, 178825480759183602: -1, 178825481046240405: -1, 178825480759181602: -1, 178825480714266206: -1, 178825480714267206: -1, 178825480843466706: -1, 178825480759180606: -1, 178825481046242406: -1, 178825480759180608: -1, 178825480759180601: -1, 178825480843466702: -1, 178825480843464701: -1, 178825481046239402: -1, 178825480714264207: -1, 178825480759182605: -1, 178825480957160905: -1, 178825480714263206: -1, 178825480759183607: -1, 178825480843462707: -1, 178825480714263203: -1, 178825481046240408: -1, 178825480714265207: -1, 178825480714264205: -1, 178825481046240402: -1, 178825480957158903: -1, 178825480714263208: -1, 178825481046242401: -1, 178825480843465701: -1, 178825480843463702: -1, 178825480843464708: -1, 178825481046243407: -1, 178825480714267207: -1, 178825480957161905: -1} }
[2026-09-01T10:27:48.844Z INFO  gresse::replica] replica 178825480759179608 completed gc round
[2026-09-01T10:29:42.096Z INFO  gresse::replica] shutdown signal received for replica 178825480759179608
[2026-09-01T10:29:42.096Z INFO  gresse::replica] replica 178825480759179608 shutting down with 17 connected writers
[2026-09-01T10:29:42.873Z INFO  gresse::http_server] http server received shutdown signal
[2026-09-01T10:29:42.873Z INFO  gresse::http_server] http server shutdown complete
[2026-09-01T10:29:42.874Z INFO  gresse::network] network manager for replica 178825480759179608 shutdown complete
