[2026-08-28T13:24:48.916Z INFO  gresse::http_server] running CRDT HTTP server
[2026-08-28T13:24:49.133Z INFO  gresse::replica] replica 178792343597984001 established peer replication connection with replica 178792343327014801
[2026-08-28T13:24:49.133Z INFO  gresse::network] replica 178792343597984001 registered bidirectional network channel for replica 178792343327015801
[2026-08-28T13:24:49.133Z INFO  gresse::network] replica 178792343597984001 registered bidirectional network channel for replica 178792343513164001
[2026-08-28T13:24:49.133Z INFO  gresse::replica] replica 178792343597984001 established peer replication connection with replica 178792343327015801
[2026-08-28T13:24:49.133Z INFO  gresse::replica] replica 178792343597984001 established peer replication connection with replica 178792343513164001
[2026-08-28T13:24:49.133Z INFO  gresse::network] replica 178792343597984001 registered bidirectional network channel for replica 178792343513166001
[2026-08-28T13:24:49.133Z INFO  gresse::replica] replica 178792343597984001 established peer replication connection with replica 178792343513166001
[2026-08-28T13:24:49.133Z INFO  gresse::network] replica 178792343597984001 registered bidirectional network channel for replica 178792343327016801
[2026-08-28T13:24:49.133Z INFO  gresse::replica] replica 178792343597984001 established peer replication connection with replica 178792343327016801
[2026-08-28T13:24:49.151Z INFO  gresse::network] replica 178792343597984001 registered bidirectional network channel for replica 178792343404851501
[2026-08-28T13:24:49.151Z INFO  gresse::replica] replica 178792343597984001 established peer replication connection with replica 178792343404851501
[2026-08-28T13:24:49.151Z INFO  gresse::network] replica 178792343597984001 registered bidirectional network channel for replica 178792343404853501
[2026-08-28T13:24:49.151Z INFO  gresse::replica] replica 178792343597984001 established peer replication connection with replica 178792343404853501
[2026-08-28T13:24:49.151Z INFO  gresse::network] replica 178792343597984001 registered bidirectional network channel for replica 178792343404852501
[2026-08-28T13:24:49.151Z INFO  gresse::replica] replica 178792343597984001 established peer replication connection with replica 178792343404852501
[2026-08-28T13:24:49.180Z INFO  gresse::network] replica 178792343597984001 registered bidirectional network channel for replica 178792343266889001
[2026-08-28T13:24:49.180Z INFO  gresse::network] replica 178792343597984001 registered bidirectional network channel for replica 178792343266886001
[2026-08-28T13:24:49.180Z INFO  gresse::replica] replica 178792343597984001 established peer replication connection with replica 178792343266889001
[2026-08-28T13:24:49.180Z INFO  gresse::replica] replica 178792343597984001 established peer replication connection with replica 178792343266886001
[2026-08-28T13:24:49.180Z INFO  gresse::replica] replica 178792343597984001 established peer replication connection with replica 178792343266890001
[2026-08-28T13:24:49.180Z INFO  gresse::network] replica 178792343597984001 registered bidirectional network channel for replica 178792343266890001
[2026-08-28T13:24:49.180Z INFO  gresse::network] replica 178792343597984001 registered bidirectional network channel for replica 178792343266888001
[2026-08-28T13:24:49.180Z INFO  gresse::replica] replica 178792343597984001 established peer replication connection with replica 178792343266888001
[2026-08-28T13:24:49.180Z INFO  gresse::network] replica 178792343597984001 registered bidirectional network channel for replica 178792343266887001
[2026-08-28T13:24:49.180Z INFO  gresse::replica] replica 178792343597984001 established peer replication connection with replica 178792343266887001
[2026-08-28T13:24:49.307Z INFO  gresse::network] replica 178792343597984001 registered bidirectional network channel for replica 178792343404854501
[2026-08-28T13:24:49.307Z INFO  gresse::replica] replica 178792343597984001 established peer replication connection with replica 178792343404854501
[2026-08-28T13:24:49.429Z INFO  gresse::network] replica 178792343597984001 registered bidirectional network channel for replica 178792343597985001
[2026-08-28T13:24:49.429Z INFO  gresse::replica] replica 178792343597984001 established peer replication connection with replica 178792343597985001
[2026-08-28T13:24:49.604Z INFO  gresse::network] replica 178792343597984001 registered bidirectional network channel for replica 178792343404855501
[2026-08-28T13:24:49.604Z INFO  gresse::replica] replica 178792343597984001 established peer replication connection with replica 178792343404855501
[2026-08-28T13:25:47.642Z INFO  gresse::replica] replica 178792343597984001 gc departed_pids=None updated_stable=DotSet { set: {178792343513166001: -1, 178792343404852501: -1, 178792343327015801: -1, 178792343327017801: -1, 178792343266889001: -1, 178792343327016801: -1, 178792343327013801: -1, 178792343597981001: -1, 178792343513164001: -1, 178792343266886001: -1, 178792343597984001: -1, 178792343597983001: -1, 178792343597985001: -1, 178792343513168001: -1, 178792343513165001: -1, 178792343266887001: -1, 178792343266890001: -1, 178792343404854501: -1, 178792343327014801: -1, 178792343513167001: -1, 178792343404853501: -1, 178792343404851501: -1, 178792343404855501: -1, 178792343266888001: -1, 178792343597982001: -1} }
[2026-08-28T13:25:47.842Z INFO  gresse::replica] replica 178792343597984001 completed gc round
[2026-08-28T13:25:49.086Z INFO  gresse::replica] replica 178792343597984001 observed shutdown descriptor for replica 178792343266886001 with final counter Some(57)
[2026-08-28T13:25:49.200Z INFO  gresse::replica] replica 178792343597984001 observed shutdown descriptor for replica 178792343266887001 with final counter Some(57)
[2026-08-28T13:25:49.285Z INFO  gresse::replica] replica 178792343597984001 observed shutdown descriptor for replica 178792343266888001 with final counter Some(57)
[2026-08-28T13:25:57.118Z WARN  gresse::network] peer connection write failed: Broken pipe (os error 32)
[2026-08-28T13:26:01.118Z WARN  gresse::network] peer connection write failed: Broken pipe (os error 32)
[2026-08-28T13:26:04.118Z WARN  gresse::replica] replica 178792343597984001 deferred pull request to peer 178792343327013801: channel closed
[2026-08-28T13:26:13.117Z WARN  gresse::replica] replica 178792343597984001 deferred pull request to peer 178792343266890001: channel closed
[2026-08-28T13:26:48.246Z INFO  gresse::network] replica 178792343597984001 registered bidirectional network channel for replica 178792343266886002
[2026-08-28T13:26:48.246Z INFO  gresse::replica] replica 178792343597984001 established peer replication connection with replica 178792343266886002
[2026-08-28T13:26:48.379Z INFO  gresse::network] replica 178792343597984001 registered bidirectional network channel for replica 178792343327013802
[2026-08-28T13:26:48.379Z INFO  gresse::replica] replica 178792343597984001 established peer replication connection with replica 178792343327013802
[2026-08-28T13:26:48.445Z INFO  gresse::network] replica 178792343597984001 registered bidirectional network channel for replica 178792343266887002
[2026-08-28T13:26:48.445Z INFO  gresse::replica] replica 178792343597984001 established peer replication connection with replica 178792343266887002
[2026-08-28T13:26:48.647Z INFO  gresse::network] replica 178792343597984001 registered bidirectional network channel for replica 178792343266888002
[2026-08-28T13:26:48.647Z INFO  gresse::replica] replica 178792343597984001 established peer replication connection with replica 178792343266888002
[2026-08-28T13:26:48.902Z INFO  gresse::network] replica 178792343597984001 registered bidirectional network channel for replica 178792343266889002
[2026-08-28T13:26:48.902Z INFO  gresse::replica] replica 178792343597984001 established peer replication connection with replica 178792343266889002
[2026-08-28T13:26:49.124Z INFO  gresse::replica] replica 178792343597984001 established peer replication connection with replica 178792343266890002
[2026-08-28T13:26:49.124Z INFO  gresse::network] replica 178792343597984001 registered bidirectional network channel for replica 178792343266890002
[2026-08-28T13:27:04.118Z WARN  gresse::network] peer connection write failed: Broken pipe (os error 32)
[2026-08-28T13:27:38.118Z WARN  gresse::replica] replica 178792343597984001 deferred pull request to peer 178792343266889001: channel closed
[2026-08-28T13:27:47.669Z INFO  gresse::replica] replica 178792343597984001 gc departed_pids=None updated_stable=DotSet { set: {178792343404855501: -1, 178792343597982001: -1, 178792343404854501: -1, 178792343266887002: -1, 178792343266887001: 0, 178792343327014801: -1, 178792343513166001: -1, 178792343327015801: -1, 178792343266889001: -1, 178792343266888001: -1, 178792343597985001: -1, 178792343266890002: -1, 178792343327013801: -1, 178792343327017801: -1, 178792343266886001: -1, 178792343597981001: -1, 178792343513167001: -1, 178792343266890001: -1, 178792343597984001: -1, 178792343513168001: -1, 178792343327013802: -1, 178792343327016801: -1, 178792343266886002: -1, 178792343597983001: -1, 178792343513164001: -1, 178792343266888002: -1, 178792343404852501: -1, 178792343404853501: -1, 178792343513165001: -1, 178792343404851501: -1, 178792343266889002: -1} }
[2026-08-28T13:27:47.958Z INFO  gresse::replica] replica 178792343597984001 completed gc round
[2026-08-28T13:27:49.098Z INFO  gresse::replica] replica 178792343597984001 observed shutdown descriptor for replica 178792343327014801 with final counter Some(327)
[2026-08-28T13:27:49.309Z INFO  gresse::replica] replica 178792343597984001 observed shutdown descriptor for replica 178792343327015801 with final counter Some(327)
[2026-08-28T13:27:49.401Z INFO  gresse::replica] replica 178792343597984001 observed shutdown descriptor for replica 178792343327016801 with final counter Some(327)
[2026-08-28T13:28:10.118Z WARN  gresse::network] peer connection write failed: Broken pipe (os error 32)
[2026-08-28T13:28:14.117Z WARN  gresse::replica] replica 178792343597984001 deferred pull request to peer 178792343404851501: channel closed
[2026-08-28T13:28:40.118Z WARN  gresse::network] peer connection write failed: Broken pipe (os error 32)
[2026-08-28T13:28:41.118Z WARN  gresse::replica] replica 178792343597984001 deferred pull request to peer 178792343327017801: channel closed
[2026-08-28T13:28:48.391Z INFO  gresse::network] replica 178792343597984001 registered bidirectional network channel for replica 178792343327014802
[2026-08-28T13:28:48.391Z INFO  gresse::replica] replica 178792343597984001 established peer replication connection with replica 178792343327014802
[2026-08-28T13:28:48.519Z INFO  gresse::network] replica 178792343597984001 registered bidirectional network channel for replica 178792343404851502
[2026-08-28T13:28:48.519Z INFO  gresse::replica] replica 178792343597984001 established peer replication connection with replica 178792343404851502
[2026-08-28T13:28:48.789Z INFO  gresse::network] replica 178792343597984001 registered bidirectional network channel for replica 178792343327015802
[2026-08-28T13:28:48.789Z INFO  gresse::replica] replica 178792343597984001 established peer replication connection with replica 178792343327015802
[2026-08-28T13:28:49.004Z INFO  gresse::network] replica 178792343597984001 discovered network member NetworkMember { pid: 178792343404852502, address: 52.17.146.22:19081, final_counter: None }
[2026-08-28T13:28:49.026Z INFO  gresse::network] replica 178792343597984001 registered bidirectional network channel for replica 178792343404852502
[2026-08-28T13:28:49.026Z INFO  gresse::replica] replica 178792343597984001 established peer replication connection with replica 178792343404852502
[2026-08-28T13:28:49.179Z INFO  gresse::network] replica 178792343597984001 registered bidirectional network channel for replica 178792343327016802
[2026-08-28T13:28:49.179Z INFO  gresse::replica] replica 178792343597984001 established peer replication connection with replica 178792343327016802
[2026-08-28T13:28:49.522Z INFO  gresse::network] replica 178792343597984001 registered bidirectional network channel for replica 178792343327017802
[2026-08-28T13:28:49.522Z INFO  gresse::replica] replica 178792343597984001 established peer replication connection with replica 178792343327017802
[2026-08-28T13:29:18.117Z WARN  gresse::network] peer connection write failed: Broken pipe (os error 32)
[2026-08-28T13:29:19.118Z WARN  gresse::replica] replica 178792343597984001 deferred pull request to peer 178792343404852501: channel closed
[2026-08-28T13:29:48.999Z INFO  gresse::replica] replica 178792343597984001 observed shutdown descriptor for replica 178792343404853501 with final counter Some(616)
[2026-08-28T13:29:49.080Z INFO  gresse::replica] replica 178792343597984001 observed shutdown descriptor for replica 178792343404854501 with final counter Some(619)
[2026-08-28T13:29:49.153Z WARN  gresse::network] peer connection write failed: Broken pipe (os error 32)
[2026-08-28T13:29:54.007Z INFO  gresse::replica] replica 178792343597984001 observed shutdown descriptor for replica 178792343404855501 with final counter Some(617)
[2026-08-28T13:29:54.117Z WARN  gresse::replica] replica 178792343597984001 deferred pull request to peer 178792343404852502: channel closed
[2026-08-28T13:29:57.118Z WARN  gresse::network] peer connection write failed: Broken pipe (os error 32)
[2026-08-28T13:30:15.118Z WARN  gresse::replica] replica 178792343597984001 deferred pull request to peer 178792343513165001: channel closed
[2026-08-28T13:30:20.118Z WARN  gresse::network] peer connection write failed: Broken pipe (os error 32)
[2026-08-28T13:30:28.118Z WARN  gresse::network] peer connection write failed: Broken pipe (os error 32)
[2026-08-28T13:30:30.118Z WARN  gresse::replica] replica 178792343597984001 deferred pull request to peer 178792343513164001: channel closed
[2026-08-28T13:30:48.535Z INFO  gresse::network] replica 178792343597984001 registered bidirectional network channel for replica 178792343513164002
[2026-08-28T13:30:48.535Z INFO  gresse::replica] replica 178792343597984001 established peer replication connection with replica 178792343513164002
[2026-08-28T13:30:48.637Z INFO  gresse::network] replica 178792343597984001 registered bidirectional network channel for replica 178792343404853502
[2026-08-28T13:30:48.637Z INFO  gresse::replica] replica 178792343597984001 established peer replication connection with replica 178792343404853502
[2026-08-28T13:30:48.999Z INFO  gresse::network] replica 178792343597984001 discovered network member NetworkMember { pid: 178792343404854502, address: 52.17.146.22:19083, final_counter: None }
[2026-08-28T13:30:48.999Z INFO  gresse::network] replica 178792343597984001 discovered network member NetworkMember { pid: 178792343513165002, address: 3.8.155.72:19081, final_counter: None }
[2026-08-28T13:30:49.065Z INFO  gresse::network] replica 178792343597984001 registered bidirectional network channel for replica 178792343513165002
[2026-08-28T13:30:49.065Z INFO  gresse::replica] replica 178792343597984001 established peer replication connection with replica 178792343513165002
[2026-08-28T13:30:49.355Z INFO  gresse::network] replica 178792343597984001 registered bidirectional network channel for replica 178792343404854502
[2026-08-28T13:30:49.355Z INFO  gresse::replica] replica 178792343597984001 established peer replication connection with replica 178792343404854502
[2026-08-28T13:30:49.575Z INFO  gresse::network] replica 178792343597984001 registered bidirectional network channel for replica 178792343513166002
[2026-08-28T13:30:49.575Z INFO  gresse::replica] replica 178792343597984001 established peer replication connection with replica 178792343513166002
[2026-08-28T13:30:49.923Z INFO  gresse::network] replica 178792343597984001 registered bidirectional network channel for replica 178792343404855502
[2026-08-28T13:30:49.923Z INFO  gresse::replica] replica 178792343597984001 established peer replication connection with replica 178792343404855502
[2026-08-28T13:31:37.118Z WARN  gresse::replica] replica 178792343597984001 deferred pull request to peer 178792343513166001: channel closed
